0,11,0.000000000,0.000000100
0,23,0.000000000,0.000000100
0,37,0.000000000,0.000000200
0,49,0.000000000,0.000000200
0,59,0.000000000,0.000000300
0,72,0.000000100,0.000000400
0,79,0.000000000,0.000000400
0,94,0.000000100,0.000000400
0,114,0.000000200,0.000000400
0,122,0.000000300,0.000000400
0,134,0.000000300,0.000000400
0,148,0.000000300,0.000000400
0,153,0.000000300,0.000000400
0,168,0.000000300,0.000000400
0,176,0.000000300,0.000000400
0,195,0.000000200,0.000000400
0,203,0.000000200,0.000000500
0,214,0.000000100,0.000000600
0,223,0.000000100,0.000000600
0,232,0.000000200,0.000000700
0,248,0.000000300,0.000000700
0.5732434125665532,247,0.000000300,0.000000800
0.6211227779870026,244,0.000000400,0.000000900
0.5748953475913747,246,0.000000500,0.000001000
0.6180423219262611,243,0.000000600,0.000001100
0.5774596392947053,241,0.000000700,0.000001100
0.6264651857507832,239,0.000000600,0.000001100
0.5872704343333203,242,0.000000700,0.000001100
0.6330548662253912,245,0.000000600,0.000001200
0.5743525034400575,247,0.000000700,0.000001200
0.622618874354139,252,0.000000800,0.000001200
0.5806324129567143,257,0.000000900,0.000001200
0.6281460502109466,260,0.000001000,0.000001300
0.5893856980083311,257,0.000001100,0.000001300
0.6376333801284648,253,0.000001100,0.000001300
0.5930695418295926,254,0.000001200,0.000001300
0.6372457059332164,252,0.000001200,0.000001300
0.5932598872758614,252,0.000001200,0.000001400
0.6514020754411018,253,0.000001200,0.000001400
0.6107943130444383,255,0.000001300,0.000001400
0.6603521581214736,255,0.000001300,0.000001400
0.61036029856265,255,0.000001300,0.000001400
0.6655441644825801,250,0.000001300,0.000001400
0.6116066449424923,255,0.000001300,0.000001400
0.6662136261998827,256,0.000001200,0.000001400
0.6243700944694434,256,0.000001100,0.000001400
0.6760013156596483,256,0.000001000,0.000001400
0.6196187733458524,257,0.000001000,0.000001400
0.6647098403249355,253,0.000000900,0.000001500
0.6095324153474274,249,0.000000900,0.000001500
1.3308749336401227,236,0.000001000,0.000001600
1.2550557351232032,226,0.000001000,0.000001600
1.4586486493709239,214,0.000001100,0.000001600
1.4392880136770718,195,0.000001200,0.000001600
1.6584179318679557,181,0.000001100,0.000001700
1.6045295869009664,167,0.000001100,0.000001700
1.8991460569006202,155,0.000001000,0.000001700
1.861811669103048,143,0.000001100,0.000001800
2.1850716566951087,126,0.000001200,0.000001800
2.2148213996840678,117,0.000001300,0.000001800
2.775161169938442,101,0.000001400,0.000001800
2.8437259064657274,84,0.000001300,0.000001800
3.7802523986463696,78,0.000001400,0.000001800
4.025926361549709,66,0.000001300,0.000001800
5.671090557232497,53,0.000001400,0.000001800
7.333359995697161,43,0.000001500,0.000001800
9.572695688563375,35,0.000001600,0.000001900
12.996624153081509,23,0.000001700,0.000002000
21.684828730716294,9,0.000001700,0.000002100
7105.963444432367,0,0.000001600,0.000002100
7477.056621174631,0,0.000001600,0.000002100
11024.092822600285,1,0.000001700,0.000002100
6956.709956709957,0,0.000001800,0.000002200
13454.129807029392,0,0.000001900,0.000002200
12904.623154623154,0,0.000001900,0.000002300
13293.715056872954,0,0.000001800,0.000002400
13684.204684204688,0,0.000001900,0.000002400
5788.461538461539,1,0.000002000,0.000002500
7047.008547008547,0,0.000002100,0.000002500
10395.616182281541,0,0.000002200,0.000002500
13371.682982666967,0,0.000002300,0.000002500
9805.499024539273,0,0.000002400,0.000002600
12940.47619047619,0,0.000002500,0.000002600
10198.934837092731,0,0.000002500,0.000002600
9101.10211426001,0,0.000002500,0.000002600
10257.307020464916,0,0.000002400,0.000002700
12948.666529548882,0,0.000002500,0.000002700
12864.468864468863,1,0.000002400,0.000002800
8003.108003108003,0,0.000002400,0.000002800
11391.49256540561,1,0.000002500,0.000002900
13399.692412850309,0,0.000002600,0.000003000
10608.076563958919,1,0.000002500,0.000003100
13495.258968085054,0,0.000002600,0.000003100
14675.074925074925,0,0.000002500,0.000003100
5861.111111111111,0,0.000002400,0.000003200
13500.71503838627,0,0.000002500,0.000003300
10150.183150183151,0,0.000002600,0.000003400
17769.114599996956,1,0.000002500,0.000003500
12961.185443383585,0,0.000002500,0.000003600
8823.083778966131,1,0.000002500,0.000003600
15363.525363525367,0,0.000002500,0.000003700
10392.177267177267,1,0.000002500,0.000003800
14115.865129023025,0,0.000002600,0.000003800
15590.843796726153,2,0.000002700,0.000003800
14027.601053916844,0,0.000002600,0.000003900
12534.493284493285,0,0.000002500,0.000003900
11203.425659308012,0,0.000002600,0.000004000
6666.666666666666,1,0.000002600,0.000004100
15551.494801494802,0,0.000002500,0.000004200
12649.217640596953,0,0.000002600,0.000004200
12010.100121084102,0,0.000002600,0.000004300
7824.786324786325,1,0.000002600,0.000004300
14864.13075228865,0,0.000002500,0.000004300
10963.73533873534,1,0.000002500,0.000004300
15611.572923643864,0,0.000002500,0.000004400
15294.617991879657,0,0.000002400,0.000004500
8178.3216783216785,0,0.000002400,0.000004600
7963.985088985089,0,0.000002500,0.000004700
14128.24572228597,0,0.000002400,0.000004700
8450.396825396827,1,0.000002500,0.000004700
16200.660450660453,0,0.000002400,0.000004700
11539.683415999207,1,0.000002400,0.000004700
9623.440886598783,0,0.000002300,0.000004800
11356.213231213233,1,0.000002300,0.000004800
14350.925390399076,0,0.000002400,0.000004800
10321.935804133947,1,0.000002500,0.000004900